Id,SalePrice
1875,194170.39143349288
1876,200898.04312903996
1877,206134.65163910986
1878,203083.036560542
1879,129714.0801293232
1880,132519.00679792959
1881,240734.69806980845
1882,236544.5471575524
1883,186861.0551843708
1884,201562.51403232577
1885,229042.16334139125
1886,278769.65127636516
1887,210680.78289531855
1888,255668.0611397759
1889,169780.71818323183
1890,114419.88461587769
1891,133157.17785690297
1892,98622.7299488434
1893,124064.22833581742
1894,119550.18215743976
1895,127737.12513682096
1896,126167.35707770339
1897,118650.31679055188
1898,109357.73724401358
1899,169068.6408843524
1900,157973.49565639143
1901,168884.2424764167
1902,153291.1667146345
1903,224799.41499155376
1904,146337.6496597465
1905,192343.31172434572
1906,143957.17601216928
1907,198259.0263782
1908,111431.54798071079
1909,141305.1088445459
1910,124229.54274790245
1911,219824.42305100153
1912,326942.0403619475
1913,141641.93634445537
1914,58222.53400154907
1915,291472.8425036048
1916,68800.48068420855
1917,236995.00750247436
1918,143582.8288290529
1919,174524.81954351586
1920,152378.35455326975
1921,351589.0624530981
1922,305961.89746566996
1923,239840.74422104258
1924,225231.73065088282
1925,195778.71013398893
1926,349588.20839566627
1927,130024.6369785933
1928,159577.48911434744
1929,125779.50041638553
1930,136131.4840738046
1931,142707.2771347223
1932,137374.0116078814
1933,181467.39587911303
1934,180749.32534179377
1935,171093.67596802488
1936,197939.0925194731
1937,184233.94553277237
1938,167164.64858931027
1939,252053.7454173733
1940,194782.1647807712
1941,168909.99714259754
1942,180212.54316570354
1943,220511.03256601165
1944,380099.71319418197
1945,395052.9124080584
1946,130331.86499162749
1947,255883.10175594653
1948,160428.66330799434
1949,242827.57847809975
1950,189123.0718891182
1951,242049.69985738286
1952,204751.81274682327
1953,169040.77375399944
1954,181741.07727993475
1955,134101.4452226583
1956,307521.8103670963
1957,148650.4341567235
1958,282849.8986906414
1959,145871.28369179156
1960,117199.0617047456
1961,124478.11882193958
1962,99953.11793261055
1963,105863.31138911922
1964,106523.8457948336
1965,148385.70610955893
1966,137024.18604943552
1967,293311.75896021636
1968,414676.4966355247
1969,377645.7977797975
1970,410033.9054719307
1971,468539.9855275874
1972,374526.4591535788
1973,277312.04745458026
1974,343033.25515364064
1975,491857.5439370889
1976,275214.0171341458
1977,352867.83293899614
1978,350775.0336281737
1979,311972.0087939414
1980,201901.39407763004
1981,328763.35634898103
1982,222113.68157315766
1983,210374.2520531601
1984,176627.54354478556
1985,226761.04917181935
1986,205368.48375173868
1987,194893.59564074475
1988,176694.63227903302
1989,192983.29220043786
1990,207584.18855566473
1991,227384.93990953953
1992,217491.3573865436
1993,169890.047990248
1994,220949.16635261773
1995,183347.3886796811
1996,253918.51902143247
1997,321278.97829735285
1998,295807.6257247751
1999,295167.89783833176
2000,320592.910228388
2001,280214.67818623397
2002,232196.25369101655
2003,252138.34112124977
2004,287311.05833762675
2005,228809.29513277794
2006,221159.13750167555
2007,244214.3704259451
2008,214303.5784337543
2009,198548.24047167526
2010,194251.067347277
2011,139075.4626364768
2012,175391.83719679373
2013,180235.72785037913
2014,186786.4413521252
2015,214272.04706091952
2016,193301.04230242842
2017,193614.15160461492
2018,123127.60773992457
2019,133627.609150662
2020,98662.69261352302
2021,108678.02747903239
2022,173317.7572521354
2023,136794.44879020343
2024,283884.11778605945
2025,364215.141384345
2026,182407.16914374154
2027,167075.6219900496
2028,153809.2632072805
2029,165152.72211948188
2030,264308.1517745637
2031,234094.0405078447
2032,256536.4697645971
2033,253135.7414186999
2034,177291.70053675593
2035,218155.89014321758
2036,201935.22052576265
2037,212138.59914971987
2038,330323.9913055978
2039,229967.49463033504
2040,280989.1052622526
2041,278222.1027334209
2042,209836.61667393552
2043,176474.63266110056
2044,170303.16139702869
2045,206565.70131385446
2046,148219.57326333554
2047,140328.2225074674
2048,144460.0604930812
2049,143136.0084710641
2050,173039.1159786364
2051,104645.19291404782
2052,122430.80312660245
2053,149278.73339233053
2054,95623.36279704668
2055,151939.01576221487
2056,149870.19090460506
2057,116497.19991497688
2058,208281.3953028749
2059,133455.08702989868
2060,170577.3286929689
2061,166885.0445222203
2062,127678.45474334527
2063,120572.30144551204
2064,137018.50523536152
2065,119189.44399475523
2066,165553.9343541768
2067,113267.26416205955
2068,142664.59840187017
2069,83857.39099694729
2070,115322.20680590412
2071,105439.88277816042
2072,135413.4280429023
2073,130987.89494070226
2074,184009.02358698283
2075,150483.63693156585
2076,118668.27066016398
2077,155168.21053514667
2078,127182.65968929848
2079,135482.2452741807
2080,116700.44466723695
2081,128669.10557002452
2082,114577.18688557958
2083,147390.85494217253
2084,110802.51913386362
2085,115517.86734981922
2086,103028.73386535181
2087,120894.56476309018
2088,97475.91733002377
2089,88065.9281278803
2090,120306.26967598071
2091,104736.60035634432
2092,119355.87930852377
2093,106522.2667474174
2094,113568.92178870765
2095,144939.8687313105
2096,86459.86310018563
2097,104139.15518696638
2098,145860.16466656295
2099,56723.75802304934
2100,71500.13097554525
2101,109322.41493781334
2102,129281.77038167974
2103,108167.7746792477
2104,141117.08557212446
2105,131613.32965325532
2106,65328.10019453394
2107,187628.63553960537
2108,112622.37446836643
2109,108008.79992668667
2110,124861.86369272223
2111,127265.4849475076
2112,136304.94851171869
2113,121050.32460962665
2114,122712.66846931256
2115,158750.6547792328
2116,114815.73287579001
2117,146224.73314955432
2118,129881.43510440679
2119,111151.06479244943
2120,113900.05457422487
2121,97705.3374194062
2122,118097.18488211675
2123,85176.98449757064
2124,154113.87301359206
2125,126188.48943902519
2126,156445.74021480558
2127,158572.32059135582
2128,128671.03987384171
2129,95372.74282098057
2130,127794.94624789855
2131,135635.54094178966
2132,106638.57648789311
2133,126252.34013160988
2134,125583.71520537746
2135,103246.89777703682
2136,76475.57782495067
2137,101610.89404384437
2138,127770.80578488827
2139,151272.05395398766
2140,140658.43406141346
2141,174040.66418477218
2142,128905.06051952152
2143,150146.48626410405
2144,119669.59269945475
2145,140425.84568535897
2146,165232.91505405182
2147,148668.75683678818
2148,138663.37092361914
2149,155095.85425923424
2150,233841.17670152482
2151,124189.22830126884
2152,166286.8519735865
2153,160937.1713324977
2154,94528.90830600962
2155,139527.29308327197
2156,251202.7400908299
2157,223281.2139689048
2158,245949.87627002902
2159,219406.5352854241
2160,182341.54984024056
2161,230480.53298285865
2162,352880.5642707284
2163,325253.5217377217
2164,259061.05394267038
2165,204914.75244449166
2166,158518.2609423509
2167,219550.72523838244
2168,187356.13623848878
2169,197384.91919230885
2170,215378.17958923135
2171,154450.21334677332
2172,129710.76355039337
2173,167410.4445571801
2174,220154.4630389305
2175,286839.6061764603
2176,310564.8390726798
2177,238345.3048670749
2178,210362.67267032477
2179,138618.22626678195
2180,202199.2811979368
2181,192179.06421520776
2182,219660.04439273896
2183,191877.42950005343
2184,115273.04937972428
2185,128741.39929485321
2186,139906.59195983017
2187,157632.6598665939
2188,155256.76158690153
2189,260735.65323021833
2190,77205.24203775385
2191,78691.06243076551
2192,84069.05747822441
2193,111492.05722403078
2194,100500.11290661787
2195,105416.81006307431
2196,101824.8705494712
2197,121263.91739775839
2198,159976.89183474862
2199,177454.83787403704
2200,148302.57925660955
2201,155900.93850409158
2202,221799.05455777884
2203,146340.80273487087
2204,177720.83416627563
2205,120903.93982500606
2206,137926.98122018605
2207,218794.82328837883
2208,269287.08966209344
2209,237776.97137618592
2210,124332.06727852262
2211,119850.98909561166
2212,125135.88001938429
2213,105377.70650581596
2214,137244.43525550805
2215,105947.14133778246
2216,144393.53973442593
2217,68663.56981503886
2218,69127.60575760543
2219,68006.55486880598
2220,62699.72014366508
2221,292980.2899578582
2222,275175.8797549385
2223,273984.3267780745
2224,209079.65960050822
2225,120908.35173574588
2226,173601.97973573869
2227,193245.5779008747
2228,267617.83076244936
2229,244672.12681502767
2230,149788.6102387537
2231,207618.68468059006
2232,172000.38433031898
2233,178430.27617719636
2234,242442.05555700068
2235,221119.8718319387
2236,245126.36888983435
2237,294266.21088947007
2238,201030.26824137731
2239,106070.82066649808
2240,155367.32281087653
2241,155919.88232239714
2242,118343.62778476946
2243,127797.48273178011
2244,103786.36120245457
2245,101963.22538714974
2246,137455.59252699686
2247,113659.93876009641
2248,122076.59505127091
2249,120801.3911189338
2250,127976.01030868653
2251,108703.31352715887
2252,175459.51882637537
2253,156716.9307844012
2254,183273.12714129008
2255,180989.44069240248
2256,175809.30132452465
2257,210595.79257042793
2258,159638.43604733265
2259,177455.6697564167
2260,150420.2227865668
2261,203452.45722944476
2262,215624.41506934917
2263,386758.5557695615
2264,446990.62445009354
2265,167299.15916020368
2266,309706.8834734033
2267,356627.03175667766
2268,417986.1758052295
2269,150784.13751662188
2270,202136.28068824974
2271,208811.4529626619
2272,197424.77106811467
2273,164399.02460578948
2274,184856.37454197247
2275,150283.11793191385
2276,194410.20042677148
2277,177096.9328956195
2278,144876.0331563745
2279,133396.1101634981
2280,110733.2095109868
2281,165700.4796771625
2282,179689.2124873234
2283,109344.0959027499
2284,116816.34290569129
2285,139431.43357790232
2286,123524.32377027166
2287,371948.49461618403
2288,275090.3464276412
2289,355949.03901328857
2290,450004.1390028523
2291,343858.01939631056
2292,437552.639516602
2293,463619.6826205656
2294,413374.67608032405
2295,475872.0071823297
2296,269272.2887515958
2297,362610.7271606389
2298,348332.28130777855
2299,355090.57372392766
2300,334418.6366729525
2301,327632.4221704901
2302,255711.3218420121
2303,251164.7002620467
2304,252288.6399092227
2305,198919.82358701745
2306,192732.5824159706
2307,204242.69154323533
2308,229840.91474560963
2309,283342.2987185532
2310,217678.48192427095
2311,210907.0656547178
2312,168610.39265129267
2313,169082.7951591181
2314,168968.5201354149
2315,182786.3066373999
2316,195224.80402897284
2317,191212.08144902022
2318,181951.05876077985
2319,186461.4152957455
2320,186071.34816878667
2321,244235.88483291183
2322,189320.62084682347
2323,201768.42588910196
2324,189715.76959811195
2325,210619.19429777042
2326,181074.73618518905
2327,201616.91302279872
2328,220219.5484569346
2329,194246.29587690404
2330,183138.06705184132
2331,340995.78662600636
2332,414130.43919936084
2333,322872.84987041354
2334,256311.63690512077
2335,289111.4001533937
2336,303370.74907577044
2337,194159.10639186273
2338,252472.02253682798
2339,222650.22360608008
2340,377707.3538435087
2341,211417.51483537612
2342,239781.60451048127
2343,234436.90970779548
2344,222583.94413378663
2345,233291.44327232798
2346,215606.11896173898
2347,197728.9174917416
2348,246066.89339981542
2349,178883.77338237935
2350,319134.7368587618
2351,248111.39116865286
2352,244111.79067245967
2353,236012.32299071102
2354,138479.83062960405
2355,144112.42128815764
2356,150367.28127928235
2357,188456.36563817947
2358,202013.14126499454
2359,133541.06215109333
2360,120048.8447676857
2361,146294.54795368717
2362,239970.86538091654
2363,148446.25866809327
2364,159939.55693451932
2365,217452.1994849411
2366,197945.57993720804
2367,222147.89696660894
2368,219531.92329808965
2369,215965.07062514042
2370,166918.26882291268
2371,164812.8149182709
2372,194298.54032310337
2373,283231.90689307416
2374,311048.5303852162
2375,237150.62655773634
2376,266724.564805482
2377,317679.35110375925
2378,151577.90135693917
2379,202118.3199592614
2380,151179.89027560494
2381,169988.64685909342
2382,208414.10095578962
2383,201000.23108382602
2384,241763.65723778342
2385,165966.31541984872
2386,137539.530661881
2387,137510.46355557165
2388,105082.67192903909
2389,117604.87511690707
2390,153421.12274014595
2391,147192.02195055634
2392,114258.50653270374
2393,172313.37446697298
2394,148303.60113775195
2395,206970.76334732244
2396,142199.59226663192
2397,205995.73867552498
2398,135622.36192290243
2399,71750.1694301835
2400,74612.01122498336
2401,124832.02984551023
2402,136269.97220622518
2403,147134.7105923884
2404,155316.27252504122
2405,159803.36642982214
2406,140419.28282228243
2407,127706.39565956825
2408,149931.28086048493
2409,121596.14239012678
2410,168691.0099835699
2411,114117.6730285693
2412,157469.396156222
2413,131076.19237933322
2414,155466.0765028934
2415,134904.4689424999
2416,127061.89784823458
2417,131728.2522033843
2418,132892.39504367847
2419,129071.05821438321
2420,123054.02915497399
2421,138332.8696845308
2422,106275.42237416576
2423,116969.50916573788
2424,157487.66894284377
2425,185436.40437915188
2426,131242.73252931252
2427,131569.65484518977
2428,177040.49765043793
2429,112390.04987384705
2430,131693.07572874482
2431,112245.41270076961
2432,155654.49317283882
2433,149210.19357795067
2434,141941.1446033352
2435,155602.42832227494
2436,111055.08876964716
2437,103954.39748483655
2438,126070.28752128762
2439,102497.3791707171
2440,124936.69111368636
2441,94619.27229641292
2442,99903.76419029814
2443,126854.90047498724
2444,133023.6706026181
2445,92719.27991356964
2446,131509.28997764876
2447,173959.7690354898
2448,124681.18809975527
2449,113671.5248314714
2450,156207.19169896332
2451,120649.32135015765
2452,189274.61009588954
2453,92076.41617642199
2454,116987.62291584357
2455,116236.4898014186
2456,128141.82821679057
2457,134343.7352378147
2458,133201.03334309027
2459,108200.24035344958
2460,139269.83765023365
2461,127696.50471993804
2462,128660.94040231562
2463,125604.51711138604
2464,167097.55126290466
2465,140928.3861863585
2466,123301.04475548088
2467,127300.04437835158
2468,89740.56979852731
2469,87114.53643849911
2470,186367.6332968788
2471,204401.8899160969
2472,155991.97532227996
2473,114518.77810333701
2474,80137.52175650251
2475,204258.50248504983
2476,115907.61482460881
2477,122176.67345001266
2478,149493.1213171073
2479,105382.99252944977
2480,154329.66003912152
2481,121968.93818705951
2482,123676.11527322001
2483,114313.72252546268
2484,122671.50123799394
2485,124622.09525192979
2486,145331.6586453394
2487,170643.82127808564
2488,168120.04358771077
2489,155217.95831348214
2490,138748.45235676743
2491,92358.98627292573
2492,194505.36741070103
2493,151962.84984819568
2494,141460.65121746174
2495,84336.38761291266
2496,232726.12185660825
2497,148803.72171538498
2498,114083.70729871698
2499,83929.36014372627
2500,115845.65643351068
2501,133627.9680711399
2502,135601.4556255017
2503,97209.37849964651
2504,157354.46380959076
2505,230208.25758563145
2506,242942.26593451443
2507,271462.565621197
2508,242636.75788809656
2509,218106.53085417097
2510,217291.6734922663
2511,176219.25913914974
2512,212204.38886338545
2513,220274.88630918288
2514,258685.11440539005
2515,149844.90938117605
2516,177524.38864986744
2517,149405.9251067607
2518,156226.18514644197
2519,248100.52195561363
2520,224880.28798259416
2521,188288.47823602575
2522,224215.52167280766
2523,117657.12217080833
2524,139676.15618578307
2525,148019.29356519954
2526,142265.57629458894
2527,123918.77809007301
2528,132327.08088003533
2529,142656.72979411544
2530,129405.2472983801
2531,246000.2243532772
2532,224292.03558918435
2533,196003.7327521249
2534,232874.22830988525
2535,281920.7817988842
2536,230377.5130760381
2537,248010.2597655224
2538,185457.038738275
2539,190349.21523038903
2540,180159.71913961117
2541,180548.34624487418
2542,164960.07629894666
2543,120285.28092596566
2544,115641.9864212943
2545,130627.03815718673
2546,121063.30336033573
2547,134026.1399064951
2548,152815.99805898097
2549,151177.18172182687
2550,718245.6862011476
2551,141816.69887012223
2552,128315.22117140902
2553,76932.31184055338
2554,88146.01067257253
2555,115190.87911142243
2556,98253.59084435583
2557,107528.9289813384
2558,144556.52052033282
2559,148937.98829598335
2560,160485.28707592262
2561,158034.93627798447
2562,143736.29046730272
2563,149861.5844598803
2564,201684.26365159766
2565,138533.44980853892
2566,160799.48702446066
2567,143273.33434981425
2568,193394.2330957479
2569,229935.3106567483
2570,118262.20276248512
2571,186942.58668174464
2572,147892.00195218303
2573,217221.648716058
2574,277647.3145083307
2575,132069.30786839983
2576,115273.28818326998
2577,149189.20505846955
2578,86156.12390307957
2579,63097.65554941039
2580,81155.59353389656
2581,92795.55927935692
2582,102164.68060911859
2583,259551.68305509686
2584,170269.63767103798
2585,188179.7699363806
2586,213973.51705831336
2587,196371.0334969424
2588,135970.65579957623
2589,154620.6410248054
2590,200175.1119172683
2591,213769.63547074774
2592,207706.10023470604
2593,248770.55754799736
2594,181884.6810752932
2595,207511.07292551151
2596,272864.80692121346
2597,189621.85036062813
2598,282853.74200634396
2599,326145.23376156006
2600,139309.71073835372
2601,141114.3791915403
2602,85934.23234865743
2603,95283.08076881869
2604,91234.99845190259
2605,84769.16842937128
2606,149410.60448173876
2607,208614.6493383113
2608,182563.85081058292
2609,175369.2545886263
2610,110886.1229243958
2611,115187.02459399184
2612,161300.68077904126
2613,129581.00773973847
2614,123691.83037410537
2615,153094.5915986699
2616,146179.906210136
2617,176298.66402637426
2618,191556.72266533246
2619,189820.37960517927
2620,187058.1403631281
2621,172777.6604033546
2622,175389.19492208623
2623,235760.4302780709
2624,297810.6602358963
2625,293116.3317893783
2626,171074.68675015713
2627,171210.1426277757
2628,489421.1800851256
2629,523156.01249348815
2630,402572.76025186747
2631,482276.7486832684
2632,417352.98547052965
2633,308569.2031372877
2634,419960.928330946
2635,163570.99552177096
2636,174425.30930134273
2637,189714.48444941675
2638,251263.59722002316
2639,191177.10796313128
2640,149373.29235471503
2641,107591.52649436462
2642,182580.0740681437
2643,108632.82228936744
2644,119818.50881085101
2645,111967.43529981156
2646,99045.6761081093
2647,106447.51384721107
2648,142883.69459829133
2649,155723.16379243173
2650,132925.89099809964
2651,143600.9892593179
2652,403105.9622088858
2653,249827.06657404915
2654,262658.39302669646
2655,398322.93577737676
2656,331145.0277129802
2657,355632.27930871875
2658,315844.1752152443
2659,318024.878445211
2660,377829.9465615486
2661,347803.9999949491
2662,369063.55032759893
2663,291180.00776158087
2664,279866.9330968982
2665,325449.10602323234
2666,279757.3591364822
2667,171743.54685448468
2668,178588.6860917569
2669,181781.0774580205
2670,269747.82234789035
2671,190079.77385218142
2672,199344.57353659242
2673,200142.8003128946
2674,193897.7742167913
2675,183808.44755112307
2676,195632.53022642282
2677,200290.83989548034
2678,243934.14586804173
2679,278161.84180071915
2680,289710.39340726327
2681,408903.88840998773
2682,320113.1243656801
2683,522573.0654843237
2684,328153.59884777194
2685,318137.2813039991
2686,237654.6211981039
2687,293130.4423147773
2688,214364.39310187713
2689,209701.98588972082
2690,400230.0522321424
2691,191158.402514147
2692,140556.04420663943
2693,200393.8695705799
2694,135096.10994939058
2695,194895.41458589272
2696,186639.69990426878
2697,185584.8558222975
2698,201025.5004075383
2699,168701.5228195999
2700,153809.45860942322
2701,156113.65931565786
2702,119082.51194337141
2703,130119.10720006989
2704,137891.8812504192
2705,115844.1320590471
2706,116679.71881323379
2707,125293.45594788347
2708,130847.54795643047
2709,101089.70985206906
2710,128975.88789045333
2711,261473.97425605945
2712,395630.36343251145
2713,174523.94435263524
2714,155739.42627115888
2715,169222.0338783461
2716,152250.43035405048
2717,194240.35638585038
2718,219559.77782382
2719,150860.82345469517
2720,171308.01900782576
2721,130663.61135731087
2722,161001.48397614207
2723,140907.18020668242
2724,130536.40491382913
2725,129707.35363885344
2726,147811.8629612945
2727,167446.03616220655
2728,184035.6476822457
2729,145710.34516963732
2730,144997.53461454532
2731,137112.5635342369
2732,134176.63116766492
2733,153283.75631335354
